--- 分析日志 for: VAH11_new.csv ---
--- 协议: 20% power reduction ---

清洗后发现 15823 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
240      | 200864.51       | 567.49     | 静置 (Rest)                           | I=    0.0mA, V=3.79V, P=  0.00W
241      | 201462.00       | 1036.25    | 恒流充电 (CC Charge)                    | I= 3002.6mA, V=4.05V, P= 12.15W
242      | 202528.25       | 1667.18    | 恒压充电 (CV Charge)                    | I=  919.4mA, V=4.20V, P=  3.86W
243      | 204225.43       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
244      | 205095.49       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11250.8mA, V=3.82V, P=-42.97W
245      | 205170.44       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3335.8mA, V=3.89V, P=-12.96W
246      | 205970.43       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12093.0mA, V=3.49V, P=-42.11W
247      | 206105.43       | 512.61     | 静置 (Rest)                           | I=    0.0mA, V=3.79V, P=  0.00W
248      | 206648.04       | 1030.73    | 恒流充电 (CC Charge)                    | I= 3002.4mA, V=4.05V, P= 12.15W
249      | 207708.77       | 1683.15    | 恒压充电 (CV Charge)                    | I=  913.0mA, V=4.20V, P=  3.83W
250      | 209421.92       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
251      | 210291.97       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11264.1mA, V=3.82V, P=-42.96W
252      | 210366.92       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3337.3mA, V=3.88V, P=-12.96W
253      | 211166.92       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12111.7mA, V=3.48V, P=-42.11W
254      | 211301.92       | 435.45     | 静置 (Rest)                           | I=    0.0mA, V=3.78V, P=  0.00W
255      | 211767.37       | 1029.96    | 恒流充电 (CC Charge)                    | I= 3001.7mA, V=4.05V, P= 12.15W
256      | 212827.34       | 1716.22    | 恒压充电 (CV Charge)                    | I=  903.5mA, V=4.20V, P=  3.79W
257      | 214573.56       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
258      | 215443.61       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11265.5mA, V=3.82V, P=-42.96W
259      | 215518.56       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3336.4mA, V=3.88V, P=-12.95W
260      | 216318.56       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12108.6mA, V=3.49V, P=-42.11W
261      | 216453.55       | 461.83     | 静置 (Rest)                           | I=    0.0mA, V=3.78V, P=  0.00W
262      | 216945.39       | 1035.33    | 恒流充电 (CC Charge)                    | I= 3000.9mA, V=4.05V, P= 12.14W
263      | 218010.72       | 1692.59    | 恒压充电 (CV Charge)                    | I=  909.9mA, V=4.20V, P=  3.82W
264      | 219733.31       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
265      | 220603.36       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11254.0mA, V=3.82V, P=-42.96W
266      | 220678.31       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3334.8mA, V=3.89V, P=-12.95W
267      | 221478.31       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12095.3mA, V=3.49V, P=-42.10W
268      | 221613.31       | 539.81     | 静置 (Rest)                           | I=    0.0mA, V=3.79V, P=  0.00W
269      | 222183.12       | 1035.17    | 恒流充电 (CC Charge)                    | I= 3001.3mA, V=4.05V, P= 12.14W
270      | 223248.29       | 1682.33    | 恒压充电 (CV Charge)                    | I=  907.2mA, V=4.20V, P=  3.81W
271      | 224960.61       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
272      | 225830.67       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11249.1mA, V=3.82V, P=-42.96W
273      | 225905.62       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3335.0mA, V=3.89V, P=-12.96W
274      | 226705.61       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12092.0mA, V=3.49V, P=-42.11W
275      | 226840.61       | 569.54     | 静置 (Rest)                           | I=    0.0mA, V=3.79V, P=  0.00W
276      | 227440.15       | 1035.89    | 恒流充电 (CC Charge)                    | I= 3001.9mA, V=4.05V, P= 12.15W
277      | 228506.04       | 1675.53    | 恒压充电 (CV Charge)                    | I=  919.0mA, V=4.20V, P=  3.86W
278      | 230211.57       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
279      | 231081.63       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11249.8mA, V=3.82V, P=-42.96W
280      | 231156.58       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3334.2mA, V=3.89V, P=-12.95W
281      | 231956.57       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12090.3mA, V=3.49V, P=-42.10W
282      | 232091.57       | 564.20     | 静置 (Rest)                           | I=    0.0mA, V=3.79V, P=  0.00W
283      | 232685.77       | 1035.94    | 恒流充电 (CC Charge)                    | I= 3001.2mA, V=4.05V, P= 12.14W
284      | 233751.71       | 1678.99    | 恒压充电 (CV Charge)                    | I=  918.6mA, V=4.20V, P=  3.86W
285      | 235460.70       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
286      | 236330.75       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11254.3mA, V=3.82V, P=-42.96W
287      | 236405.70       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3334.2mA, V=3.89V, P=-12.95W
288      | 237205.70       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12096.3mA, V=3.49V, P=-42.10W
289      | 237340.70       | 534.95     | 静置 (Rest)                           | I=    0.0mA, V=3.78V, P=  0.00W
290      | 237905.65       | 1035.00    | 恒流充电 (CC Charge)                    | I= 3001.9mA, V=4.05V, P= 12.15W
291      | 238970.65       | 1689.97    | 恒压充电 (CV Charge)                    | I=  906.8mA, V=4.20V, P=  3.81W
292      | 240690.62       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
293      | 241560.68       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11259.8mA, V=3.82V, P=-42.96W
294      | 241635.62       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3336.5mA, V=3.89V, P=-12.96W
295      | 242435.62       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12102.9mA, V=3.49V, P=-42.10W
296      | 242570.62       | 488.90     | 静置 (Rest)                           | I=    0.0mA, V=3.78V, P=  0.00W
297      | 243089.52       | 1034.54    | 恒流充电 (CC Charge)                    | I= 3002.5mA, V=4.05V, P= 12.15W
298      | 244154.06       | 1699.10    | 恒压充电 (CV Charge)                    | I=  908.3mA, V=4.20V, P=  3.81W
299      | 245883.16       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
300      | 246753.21       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11262.4mA, V=3.82V, P=-42.96W
301      | 246828.16       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3336.9mA, V=3.89V, P=-12.96W
302      | 247628.16       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12108.4mA, V=3.49V, P=-42.11W
303      | 247763.16       | 465.90     | 静置 (Rest)                           | I=    0.0mA, V=3.78V, P=  0.00W
304      | 248259.06       | 1032.29    | 恒流充电 (CC Charge)                    | I= 3002.7mA, V=4.05V, P= 12.15W
305      | 249321.35       | 1714.52    | 恒压充电 (CV Charge)                    | I=  898.0mA, V=4.20V, P=  3.77W
306      | 251065.87       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
307      | 251935.93       | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-11273.0mA, V=3.81V, P=-42.96W
308      | 252010.88       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3339.4mA, V=3.88V, P=-12.96W
309      | 252810.88       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12127.1mA, V=3.48V, P=-42.11W
310      | 252945.87       | 421.53     | 静置 (Rest)                           | I=    0.0mA, V=3.78V, P=  0.00W
311      | 253397.40       | 1028.07    | 恒流充电 (CC Charge)                    | I= 3001.4mA, V=4.05V, P= 12.14W
312      | 254455.47       | 1743.53    | 恒压充电 (CV Charge)                    | I=  893.2mA, V=4.20V, P=  3.75W
313      | 256228.99       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
314      | 257099.04       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11282.1mA, V=3.81V, P=-42.96W
315      | 257174.00       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3339.8mA, V=3.88V, P=-12.96W
316      | 257973.99       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12133.9mA, V=3.48V, P=-42.11W
317      | 258108.99       | 376.56     | 静置 (Rest)                           | I=    0.0mA, V=3.78V, P=  0.00W
318      | 258515.55       | 1029.54    | 恒流充电 (CC Charge)                    | I= 3000.6mA, V=4.04V, P= 12.14W
319      | 259575.09       | 1745.03    | 恒压充电 (CV Charge)                    | I=  892.8mA, V=4.20V, P=  3.75W
320      | 261350.12       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
321      | 262220.17       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11272.1mA, V=3.81V, P=-42.96W
322      | 262295.12       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3337.7mA, V=3.88V, P=-12.96W
323      | 263095.12       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12119.0mA, V=3.48V, P=-42.11W
324      | 263230.12       | 465.74     | 静置 (Rest)                           | I=    0.0mA, V=3.78V, P=  0.00W
325      | 263725.85       | 1034.30    | 恒流充电 (CC Charge)                    | I= 3001.0mA, V=4.04V, P= 12.14W
326      | 264790.15       | 1720.26    | 恒压充电 (CV Charge)                    | I=  896.6mA, V=4.20V, P=  3.77W
327      | 266540.41       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
328      | 267410.46       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11260.9mA, V=3.82V, P=-42.96W
329      | 267485.41       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3335.6mA, V=3.89V, P=-12.95W
330      | 268285.41       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12106.1mA, V=3.49V, P=-42.10W
331      | 268420.41       | 520.24     | 静置 (Rest)                           | I=    0.0mA, V=3.78V, P=  0.00W
332      | 268970.65       | 1035.68    | 恒流充电 (CC Charge)                    | I= 3001.8mA, V=4.05V, P= 12.14W
333      | 270036.33       | 1701.99    | 恒压充电 (CV Charge)                    | I=  906.1mA, V=4.20V, P=  3.81W
334      | 271768.32       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
335      | 272638.37       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11259.8mA, V=3.82V, P=-42.96W
336      | 272713.32       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3335.1mA, V=3.89V, P=-12.95W
337      | 273513.32       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12102.5mA, V=3.49V, P=-42.10W
338      | 273648.32       | 536.70     | 静置 (Rest)                           | I=    0.0mA, V=3.78V, P=  0.00W
339      | 274215.02       | 1036.99    | 恒流充电 (CC Charge)                    | I= 3001.9mA, V=4.04V, P= 12.14W
340      | 275282.01       | 1697.85    | 恒压充电 (CV Charge)                    | I=  904.4mA, V=4.20V, P=  3.80W
341      | 277009.86       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
342      | 277879.91       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11260.2mA, V=3.82V, P=-42.96W
343      | 277954.86       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3336.2mA, V=3.89V, P=-12.96W
344      | 278754.86       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12103.2mA, V=3.49V, P=-42.10W
345      | 278889.86       | 546.06     | 静置 (Rest)                           | I=    0.0mA, V=3.78V, P=  0.00W
346      | 279465.92       | 1036.63    | 恒流充电 (CC Charge)                    | I= 3002.3mA, V=4.04V, P= 12.14W
347      | 280532.55       | 1704.62    | 恒压充电 (CV Charge)                    | I=  904.9mA, V=4.20V, P=  3.80W
348      | 282267.17       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
349      | 283137.22       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11260.9mA, V=3.82V, P=-42.96W
350      | 283212.17       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3336.9mA, V=3.89V, P=-12.96W
351      | 284012.17       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12106.1mA, V=3.49V, P=-42.11W
352      | 284147.17       | 541.78     | 静置 (Rest)                           | I=    0.0mA, V=3.78V, P=  0.00W
353      | 284718.94       | 1036.27    | 恒流充电 (CC Charge)                    | I= 3002.6mA, V=4.04V, P= 12.14W
354      | 285785.22       | 1708.73    | 恒压充电 (CV Charge)                    | I=  905.6mA, V=4.20V, P=  3.80W
355      | 287523.95       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
356      | 288394.00       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-11261.3mA, V=3.82V, P=-42.97W
357      | 288468.95       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3337.1mA, V=3.89V, P=-12.96W
358      | 289268.95       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-12106.1mA, V=3.49V, P=-42.11W
359      | 289403.95       | 540.00     | 静置 (Rest)                           | I=    0.0mA, V=3.78V, P=  0.00W
360      | 289966.25       | 2745.04    | 其他充电阶段                              | I= 1502.3mA, V=4.04V, P=  6.06W
361      | 292721.29       | 1685.19    | 恒压充电 (CV Charge)                    | I=  417.9mA, V=4.20V, P=  1.76W
362      | 294416.48       | 880.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
363      | 295306.54       | 3599.94    | RPT: C/5 容量测试放电                     | I= -598.7mA, V=4.07V, P= -2.43W
364      | 298906.48       | 30.00      | RPT: IR测量前静置                        | I=  -65.2mA, V=4.02V, P= -0.26W
365      | 298936.48       | 7200.00    | RPT: C/5 容量测试放电                     | I= -598.7mA, V=3.80V, P= -2.27W
366      | 306136.48       | 30.00      | RPT: IR测量前静置                        | I=  -65.4mA, V=3.62V, P= -0.24W
367      | 306166.48       | 7120.89    | RPT: C/5 容量测试放电                     | I= -598.9mA, V=3.29V, P= -1.97W

>>> RPT数据点记录: Capacity = 2981.83 mAh, Cycle Number = 52 <<<

368      | 313297.38       | 890.00     | 静置 (Rest)                           | I=    0.0mA, V=2.75V, P=  0.00W
369      | 314217.37       | 2983.85    | 恒流充电 (CC Charge)                    | I= 3002.0mA, V=3.81V, P= 11.43W
370      | 317231.22       | 1929.89    | 恒压充电 (CV Charge)                    | I=  893.3mA, V=4.20V, P=  3.75W
